text,label
i forgot my pin number,pin_blocked
what is the timeframe for a transfer in europe,transfer_timing
i made a transaction at an atm and was charged extra for it,cash_withdrawal_charge
i can't access my money is it because somethings wrong with the top-up i set it up correctly,top_up_failed
i would like to have assistance with activating my card,activate_my_card
hi i just topped up my phone and the money was deducted but it seems to have deducted the same amount again please help,top_up_reverted
i would like a second card,getting_spare_card
what do i do if my google pay top up isn't working,apple_pay_or_google_pay
why has a transaction to a friend been delayed,transfer_not_received_by_recipient
how can i get new card,contactless_not_working
i still do not see the cash deposit in my account from last week why,balance_not_updated_after_cheque_or_cash_deposit
the transfer is coming up as pending the payment is due today will i be charged a fee,pending_transfer
i need to move money from one of my other accounts to this one,transfer_into_account
how can i fix a problem where contactless isn't working,contactless_not_working
how much time do transfers take i sent money to a friend who needs it fast it's been hours and the money has not gone through,transfer_not_received_by_recipient
how do the disposable cards work,get_disposable_virtual_card
how can i freeze a stolen card,lost_or_stolen_card
top up keeps failing,top_up_failed
why hasn't a transaction i did to my friend arrived yet,transfer_not_received_by_recipient
i was wondering if you will take any fees in exchange for top ups,top_up_by_card_charge
which currencies do you handle,supported_cards_and_currencies
how do the foreign exchange rates work,exchange_rate
can i receive a new card while i am in china,card_about_to_expire
will there be a charge when money is added to my account,top_up_by_bank_transfer_charge
how long does it take in europe to do a transfer,transfer_timing
i don't need to transfer anymore and i want to cancel it,cancel_transfer
what is my card pin,get_physical_card
where is the option to top up with a cheque,top_up_by_cash_or_cheque
is there a top-up fee if you add money in usd,top_up_by_card_charge
how do i verify my source of funds,verify_source_of_funds
i was charged multiple times at the same location at the same time,transaction_charged_twice
how long is it going to take for my funds to show in my account,transfer_timing
why can't i use my virtual card for subscription services,virtual_card_not_working
there's a direct debit on my account that i didn't authorize,direct_debit_payment_not_recognised
how long will my top-up be pending,pending_top_up
is the verification number on the top up card,verify_top_up
how can i process a refund for something i purchased,request_refund
why do i have a charge for an atm withdrawal i thought these were free,cash_withdrawal_charge
i live in the us can i still get a card,country_support
what are your exchange rates at,exchange_rate
how can i receive a virtual card,getting_virtual_card
with what can i verify my identity,verify_my_identity
can you tell me what cards and currencies you take,supported_cards_and_currencies
it looks like someone besides me ordered something with my card what should i do,compromised_card
